"No.","Time","Source","Destination","Protocol","Length","Info"
"192","7.316321","192.168.137.186","104.82.23.30","TLSv1.1","967","Application Data"
"193","7.344263","104.82.23.30","192.168.137.186","TCP","66","443  >  59328 [ACK] Seq=6441 Ack=1549 Win=33024 Len=0 TSval=421655119 TSecr=1"
"194","7.348045","192.168.137.186","23.36.32.208","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"195","7.375092","23.36.32.208","192.168.137.186","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"196","7.381898","192.168.137.186","23.36.32.208","TLSv1.1","391","Application Data"
"197","7.381898","192.168.137.186","23.36.32.208","TLSv1.1","215","Application Data"
"198","7.410637","23.36.32.208","192.168.137.186","TCP","66","443  >  59329 [ACK] Seq=3151 Ack=877 Win=32256 Len=0 TSval=1168263704 TSecr=1"
"199","7.474810","104.82.23.30","192.168.137.186","TLSv1.1","375","Application Data"
"200","7.474834","104.82.23.30","192.168.137.186","TLSv1.1","119","Encrypted Alert"
"201","7.474861","104.82.23.30","192.168.137.186","TCP","66","443  >  59328 [FIN, ACK] Seq=6803 Ack=1549 Win=33024 Len=0 TSval=421655251 TSecr=1"
"202","7.479212","192.168.137.186","104.82.23.30","TCP","66","59328  >  443 [ACK] Seq=1549 Ack=6803 Win=65338 Len=0 TSval=1 TSecr=421655250"
"203","7.479212","192.168.137.186","104.82.23.30","TCP","66","59328  >  443 [ACK] Seq=1549 Ack=6804 Win=65338 Len=0 TSval=1 TSecr=421655251"
"204","7.479212","192.168.137.186","104.82.23.30","TLSv1.1","119","Encrypted Alert"
"205","7.479212","192.168.137.186","104.82.23.30","TCP","66","59328  >  443 [FIN, ACK] Seq=1602 Ack=6804 Win=65535 Len=0 TSval=1 TSecr=421655251"
"206","7.481672","192.168.137.186","104.82.23.30","TCP","78","59327  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"207","7.498292","192.168.137.186","52.11.11.135","TCP","66","59330  >  443 [ACK] Seq=1613 Ack=1784 Win=65535 Len=0 TSval=2 TSecr=3622628002"
"208","7.505651","104.82.23.30","192.168.137.186","TCP","74","443  >  59327 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=421655280 TSecr=0 WS=128"
"209","7.507860","192.168.137.186","104.82.23.30","TCP","66","59327  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=421655280"
"210","7.508034","104.82.23.30","192.168.137.186","TCP","54","443  >  59328 [RST] Seq=6804 Win=0 Len=0"
"211","7.510203","192.168.137.186","104.82.23.30","TLSv1.1","126","Client Hello"
"212","7.516041","23.36.32.208","192.168.137.186","TLSv1.1","1079","Application Data"
"213","7.520883","192.168.137.186","23.36.32.208","TLSv1.1","119","Encrypted Alert"
"214","7.521675","192.168.137.186","23.36.32.208","TCP","66","59329  >  443 [FIN, ACK] Seq=930 Ack=4164 Win=65535 Len=0 TSval=1 TSecr=1168263808"
"215","7.527918","192.168.137.186","192.168.137.1","DNS","96","Standard query 0xe643 A us-gmsg.np.community.playstation.net"
"216","7.537309","104.82.23.30","192.168.137.186","TCP","66","443  >  59327 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=421655313 TSecr=0"
"217","7.537333","104.82.23.30","192.168.137.186","TLSv1.1","1514","Server Hello"
"218","7.537363","104.82.23.30","192.168.137.186","TCP","1514","443  >  59327 [ACK] Seq=1449 Ack=61 Win=29056 Len=1448 TSval=421655313 TSecr=0 [TCP segment of a reassembled PDU]"
"219","7.537377","104.82.23.30","192.168.137.186","TCP","1266","443  >  59327 [PSH, ACK] Seq=2897 Ack=61 Win=29056 Len=1200 TSval=421655313 TSecr=0 [TCP segment of a reassembled PDU]"
"220","7.537389","104.82.23.30","192.168.137.186","TCP","1514","443  >  59327 [ACK] Seq=4097 Ack=61 Win=29056 Len=1448 TSval=421655313 TSecr=0 [TCP segment of a reassembled PDU]"
"221","7.539634","192.168.137.186","104.82.23.30","TCP","66","59327  >  443 [ACK] Seq=61 Ack=2897 Win=62804 Len=0 TSval=0 TSecr=421655313"
"222","7.539634","192.168.137.186","104.82.23.30","TCP","66","59327  >  443 [ACK] Seq=61 Ack=5545 Win=60156 Len=0 TSval=0 TSecr=421655313"
"223","7.540226","192.168.137.186","104.82.23.30","TCP","66","[TCP Window Update] 59327  >  443 [ACK] Seq=61 Ack=5545 Win=65535 Len=0 TSval=0 TSecr=421655313"
"224","7.544421","23.36.32.208","192.168.137.186","TLSv1.1","119","Encrypted Alert"
"225","7.544463","23.36.32.208","192.168.137.186","TCP","66","443  >  59329 [FIN, ACK] Seq=4217 Ack=930 Win=32256 Len=0 TSval=1168263838 TSecr=1"
"226","7.546849","192.168.137.186","23.36.32.208","TCP","60","59329  >  443 [RST] Seq=930 Win=0 Len=0"
"227","7.546849","192.168.137.186","23.36.32.208","TCP","60","59329  >  443 [RST] Seq=930 Win=0 Len=0"
"228","7.548447","23.36.32.208","192.168.137.186","TCP","66","443  >  59329 [ACK] Seq=4218 Ack=931 Win=32256 Len=0 TSval=1168263842 TSecr=1"
"229","7.548557","192.168.137.1","192.168.137.186","DNS","301","Standard query response 0xe643 A us-gmsg.np.community.playstation.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net.globalredir.akadns.net CNAME e13673.b.akamaiedge.net A 23.36.32.208"
"230","7.550856","192.168.137.186","23.36.32.208","TCP","60","59329  >  443 [RST] Seq=931 Win=0 Len=0"
"231","7.550856","192.168.137.186","23.36.32.208","TCP","78","59326  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"232","7.563709","104.82.23.30","192.168.137.186","TLSv1.1","887","Certificate, Server Hello Done"
"233","7.572833","23.36.32.208","192.168.137.186","TCP","74","443  >  59326 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=404591308 TSecr=0 WS=128"
"234","7.575008","192.168.137.186","23.36.32.208","TCP","66","59326  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=404591308"
"235","7.623069","23.36.32.208","192.168.137.186","TCP","66","[TCP Retransmission] 443  >  59329 [FIN, ACK] Seq=4217 Ack=931 Win=32256 Len=0 TSval=1168263917 TSecr=1"
"236","7.625265","192.168.137.186","23.36.32.208","TCP","60","59329  >  443 [RST] Seq=931 Win=0 Len=0"
"237","7.651507","192.168.137.186","104.82.23.30","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"238","7.654296","192.168.137.186","23.36.32.208","TLSv1.1","126","Client Hello"
"239","7.675453","104.82.23.30","192.168.137.186","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"240","7.677874","23.36.32.208","192.168.137.186","TCP","66","443  >  59326 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=404591414 TSecr=0"
"241","7.677900","23.36.32.208","192.168.137.186","TLSv1.1","1514","Server Hello"
"242","7.677928","23.36.32.208","192.168.137.186","TCP","1514","443  >  59326 [ACK] Seq=1449 Ack=61 Win=29056 Len=1448 TSval=404591414 TSecr=0 [TCP segment of a reassembled PDU]"
"243","7.677941","23.36.32.208","192.168.137.186","TLSv1.1","245","Certificate, Server Hello Done"
"244","7.678208","192.168.137.186","104.82.23.30","TLSv1.1","311","Application Data"
"245","7.679079","192.168.137.186","104.82.23.30","TLSv1.1","967","Application Data"
"246","7.680217","192.168.137.186","23.36.32.208","TCP","66","59326  >  443 [ACK] Seq=61 Ack=2897 Win=62804 Len=0 TSval=0 TSecr=404591414"
"247","7.681337","192.168.137.186","23.36.32.208","TCP","66","59326  >  443 [ACK] Seq=61 Ack=3076 Win=65535 Len=0 TSval=0 TSecr=404591414"
"248","7.707019","104.82.23.30","192.168.137.186","TCP","66","443  >  59327 [ACK] Seq=6441 Ack=1549 Win=33024 Len=0 TSval=421655482 TSecr=0"
"249","7.785958","192.168.137.186","23.36.32.208","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"250","7.813753","23.36.32.208","192.168.137.186","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"251","7.817354","192.168.137.186","23.36.32.208","TLSv1.1","1175","Application Data"
"252","7.849349","104.82.23.30","192.168.137.186","TLSv1.1","375","Application Data"
"253","7.849374","104.82.23.30","192.168.137.186","TLSv1.1","119","Encrypted Alert"
"254","7.849385","104.82.23.30","192.168.137.186","TCP","66","443  >  59327 [FIN, ACK] Seq=6803 Ack=1549 Win=33024 Len=0 TSval=421655624 TSecr=0"
"255","7.851636","192.168.137.186","104.82.23.30","TCP","66","59327  >  443 [ACK] Seq=1549 Ack=6803 Win=65338 Len=0 TSval=1 TSecr=421655624"
"256","7.851636","192.168.137.186","104.82.23.30","TCP","66","59327  >  443 [ACK] Seq=1549 Ack=6804 Win=65338 Len=0 TSval=1 TSecr=421655624"
"257","7.853398","192.168.137.186","104.82.23.30","TLSv1.1","119","Encrypted Alert"
"258","7.854155","192.168.137.186","104.82.23.30","TCP","66","59327  >  443 [FIN, ACK] Seq=1602 Ack=6804 Win=65535 Len=0 TSval=1 TSecr=421655624"
"259","7.856614","192.168.137.186","52.40.211.249","TLSv1.1","327","Application Data"
"260","7.863775","23.36.32.208","192.168.137.186","TCP","119","[TCP Retransmission] 443  >  59329 [FIN, PSH, ACK] Seq=4164 Ack=931 Win=32256 Len=53 TSval=1168264158 TSecr=1"
"261","7.865979","192.168.137.186","23.36.32.208","TCP","60","59329  >  443 [RST] Seq=931 Win=0 Len=0"
"262","7.870135","192.168.137.186","192.168.137.1","DNS","99","Standard query 0x9cef A getprof.us.np.community.playstation.net"
"263","7.873425","192.168.137.186","23.36.32.208","TLSv1.1","119","Encrypted Alert"
"264","7.873425","192.168.137.186","23.36.32.208","TCP","66","59376  >  443 [FIN, ACK] Seq=54 Ack=1 Win=65535 Len=0 TSval=181 TSecr=1533007475"
"265","7.874278","192.168.137.186","192.168.137.1","DNS","95","Standard query 0x5e76 A us-ivt.np.community.playstation.net"
"266","7.886216","104.82.23.30","192.168.137.186","TCP","54","443  >  59327 [RST] Seq=6804 Win=0 Len=0"
"267","7.891690","192.168.137.1","192.168.137.186","DNS","218","Standard query response 0x9cef A getprof.us.np.community.playstation.net CNAME wildcard.wildcard.np.community.playstation.net.edgekey.net CNAME e16633.b.akamaiedge.net A 104.111.98.7"
"268","7.894005","192.168.137.186","104.111.98.7","TCP","78","59325  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"269","7.895931","23.36.32.208","192.168.137.186","TCP","54","443  >  59376 [RST] Seq=1 Win=0 Len=0"
"270","7.899281","192.168.137.1","192.168.137.186","DNS","300","Standard query response 0x5e76 A us-ivt.np.community.playstation.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net.globalredir.akadns.net CNAME e13673.b.akamaiedge.net A 23.36.32.208"
"271","7.902065","192.168.137.186","23.36.32.208","TCP","78","59324  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"272","7.909725","23.36.32.208","192.168.137.186","TCP","66","443  >  59326 [ACK] Seq=3151 Ack=1512 Win=32256 Len=0 TSval=404591645 TSecr=1"
"273","7.918773","104.111.98.7","192.168.137.186","TCP","74","80  >  59325 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2206795260 TSecr=0 WS=128"
"274","7.921177","192.168.137.186","104.111.98.7","TCP","66","59325  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=2206795260"
"275","7.921177","192.168.137.186","104.111.98.7","TCP","541","59325  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=475 TSval=0 TSecr=2206795260 [TCP segment of a reassembled PDU]"
"276","7.921177","192.168.137.186","104.111.98.7","HTTP","236","POST /basic_view/func/get_profile HTTP/1.1 "
"277","7.925476","23.36.32.208","192.168.137.186","TCP","74","443  >  59324 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1168264217 TSecr=0 WS=128"
"278","7.928573","192.168.137.186","23.36.32.208","TCP","66","59324  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=1168264217"
"279","7.931688","192.168.137.186","23.36.32.208","TLSv1.1","126","Client Hello"
"280","7.953844","104.111.98.7","192.168.137.186","TCP","66","80  >  59325 [ACK] Seq=1 Ack=476 Win=30080 Len=0 TSval=2206795296 TSecr=0"
"281","7.953868","104.111.98.7","192.168.137.186","TCP","66","80  >  59325 [ACK] Seq=1 Ack=646 Win=31104 Len=0 TSval=2206795296 TSecr=0"
"282","7.955756","23.36.32.208","192.168.137.186","TLSv1.1","679","Application Data"
"283","7.957904","23.36.32.208","192.168.137.186","TCP","66","443  >  59324 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=1168264252 TSecr=0"
"284","7.957922","23.36.32.208","192.168.137.186","TLSv1.1","1514","Server Hello"
"285","7.957950","23.36.32.208","192.168.137.186","TCP","1514","443  >  59324 [ACK] Seq=1449 Ack=61 Win=29056 Len=1448 TSval=1168264253 TSecr=0 [TCP segment of a reassembled PDU]"
"286","7.957962","23.36.32.208","192.168.137.186","TLSv1.1","245","Certificate, Server Hello Done"
"287","7.960334","192.168.137.186","23.36.32.208","TCP","66","59324  >  443 [ACK] Seq=61 Ack=2897 Win=62804 Len=0 TSval=0 TSecr=1168264253"
"288","7.970890","192.168.137.186","23.36.32.208","TCP","66","59324  >  443 [ACK] Seq=61 Ack=3076 Win=65535 Len=0 TSval=0 TSecr=1168264253"
"289","7.979045","192.168.137.186","192.168.137.1","DNS","95","Standard query 0xe221 A us-ivt.np.community.playstation.net"
"290","8.001522","52.40.211.249","192.168.137.186","TCP","66","5223  >  59334 [ACK] Seq=2686 Ack=2470 Win=34816 Len=0 TSval=277266824 TSecr=6"
"291","8.001550","192.168.137.1","192.168.137.186","DNS","300","Standard query response 0xe221 A us-ivt.np.community.playstation.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net.globalredir.akadns.net CNAME e13673.b.akamaiedge.net A 23.36.32.208"
"292","8.060113","104.111.98.7","192.168.137.186","HTTP","385","HTTP/1.1 401 Unauthorized  (text/html)"
"293","8.060137","104.111.98.7","192.168.137.186","TCP","66","80  >  59325 [FIN, ACK] Seq=320 Ack=646 Win=31104 Len=0 TSval=2206795403 TSecr=0"
"294","8.062420","192.168.137.186","104.111.98.7","TCP","66","59325  >  80 [ACK] Seq=646 Ack=321 Win=65381 Len=0 TSval=0 TSecr=2206795402"
"295","8.062957","192.168.137.186","104.111.98.7","TCP","66","59325  >  80 [FIN, ACK] Seq=646 Ack=321 Win=65535 Len=0 TSval=0 TSecr=2206795402"
"296","8.071120","192.168.137.186","192.168.137.1","DNS","99","Standard query 0xda2f A getprof.us.np.community.playstation.net"
"297","8.087271","192.168.137.186","23.36.32.208","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"298","8.088545","192.168.137.186","23.36.32.208","TCP","78","59323  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"299","8.095742","104.111.98.7","192.168.137.186","TCP","54","80  >  59325 [RST] Seq=321 Win=0 Len=0"
"300","8.101670","192.168.137.1","192.168.137.186","DNS","218","Standard query response 0xda2f A getprof.us.np.community.playstation.net CNAME wildcard.wildcard.np.community.playstation.net.edgekey.net CNAME e16633.b.akamaiedge.net A 104.111.98.7"
"301","8.104086","192.168.137.186","104.111.98.7","TCP","78","59322  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"302","8.118427","23.36.32.208","192.168.137.186","TCP","74","443  >  59323 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1323562696 TSecr=0 WS=128"
"303","8.120822","192.168.137.186","23.36.32.208","TCP","66","59323  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=1323562696"
"304","8.122327","192.168.137.186","23.36.32.208","TLSv1.1","126","Client Hello"
"305","8.126279","23.36.32.208","192.168.137.186","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"306","8.129717","192.168.137.186","23.36.32.208","TLSv1.1","1111","Application Data"
"307","8.154154","192.168.137.186","23.36.32.208","TCP","66","59326  >  443 [ACK] Seq=1512 Ack=3764 Win=65535 Len=0 TSval=1 TSecr=404591691"
"308","8.155826","104.111.98.7","192.168.137.186","TCP","74","80  >  59322 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3171188796 TSecr=0 WS=128"
"309","8.158177","192.168.137.186","104.111.98.7","TCP","66","59322  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=3171188796"
"310","8.158177","192.168.137.186","104.111.98.7","TCP","541","59322  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=475 TSval=0 TSecr=3171188796 [TCP segment of a reassembled PDU]"
"311","8.158177","192.168.137.186","104.111.98.7","HTTP","236","POST /basic_view/func/get_profile HTTP/1.1 "
"312","8.205848","23.36.32.208","192.168.137.186","TCP","66","443  >  59323 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=1323562742 TSecr=0"
"313","8.207019","23.36.32.208","192.168.137.186","TLSv1.1","1514","Server Hello"
"314","8.207037","23.36.32.208","192.168.137.186","TCP","1514","443  >  59323 [ACK] Seq=1449 Ack=61 Win=29056 Len=1448 TSval=1323562743 TSecr=0 [TCP segment of a reassembled PDU]"
"315","8.207050","23.36.32.208","192.168.137.186","TLSv1.1","245","Certificate, Server Hello Done"
"316","8.209756","192.168.137.186","23.36.32.208","TCP","66","59323  >  443 [ACK] Seq=61 Ack=2897 Win=62804 Len=0 TSval=0 TSecr=1323562743"
"317","8.210172","192.168.137.186","23.36.32.208","TCP","66","59323  >  443 [ACK] Seq=61 Ack=3076 Win=65535 Len=0 TSval=0 TSecr=1323562743"
"318","8.240165","104.111.98.7","192.168.137.186","TCP","66","80  >  59322 [ACK] Seq=1 Ack=476 Win=30080 Len=0 TSval=3171188856 TSecr=0"
"319","8.240187","104.111.98.7","192.168.137.186","TCP","66","80  >  59322 [ACK] Seq=1 Ack=646 Win=31104 Len=0 TSval=3171188856 TSecr=0"
"320","8.254510","23.36.32.208","192.168.137.186","TCP","66","443  >  59324 [ACK] Seq=3151 Ack=1448 Win=32128 Len=0 TSval=1168264492 TSecr=0"
"321","8.277670","23.36.32.208","192.168.137.186","TCP","245","[TCP Spurious Retransmission] 443  >  59323 [PSH, ACK] Seq=2897 Ack=61 Win=29056 Len=179 TSval=1323562844 TSecr=0[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"322","8.279926","192.168.137.186","23.36.32.208","TCP","78","[TCP Dup ACK 317#1] 59323  >  443 [ACK] Seq=61 Ack=3076 Win=65535 Len=0 TSval=0 TSecr=1323562743 SLE=2897 SRE=3076"
"323","8.286756","23.36.32.208","192.168.137.186","TLSv1.1","615","Application Data"
"324","8.346767","192.168.137.186","23.36.32.208","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"325","8.373717","23.36.32.208","192.168.137.186","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"326","8.384480","104.111.98.7","192.168.137.186","HTTP/XML","816","HTTP/1.1 200 OK "
"327","8.384519","104.111.98.7","192.168.137.186","TCP","66","80  >  59322 [FIN, ACK] Seq=751 Ack=646 Win=31104 Len=0 TSval=3171189052 TSecr=0"
"328","8.386082","192.168.137.186","23.36.32.208","TLSv1.1","1063","Application Data"
"329","8.387288","192.168.137.186","104.111.98.7","TCP","66","59322  >  80 [ACK] Seq=646 Ack=752 Win=64950 Len=0 TSval=1 TSecr=3171189052"
"330","8.387288","192.168.137.186","104.111.98.7","TCP","66","59322  >  80 [FIN, ACK] Seq=646 Ack=752 Win=65535 Len=0 TSval=1 TSecr=3171189052"
"331","8.418151","104.111.98.7","192.168.137.186","TCP","54","80  >  59322 [RST] Seq=752 Win=0 Len=0"
"332","8.445722","192.168.137.186","23.36.32.208","TLSv1.1","1095","Application Data"
"333","8.445722","192.168.137.186","23.36.32.208","TLSv1.1","199","Application Data"
"334","8.452422","23.36.32.208","192.168.137.186","TCP","66","443  >  59323 [ACK] Seq=3151 Ack=1400 Win=32128 Len=0 TSval=1323563038 TSecr=1"
"335","8.469192","23.36.32.208","192.168.137.186","TCP","66","443  >  59342 [ACK] Seq=1 Ack=1030 Win=267 Len=0 TSval=3565387381 TSecr=59"
"336","8.474561","23.36.32.208","192.168.137.186","TCP","66","443  >  59342 [ACK] Seq=1 Ack=1163 Win=283 Len=0 TSval=3565387387 TSecr=59"
"337","8.484590","192.168.137.186","23.36.32.208","TCP","66","59324  >  443 [ACK] Seq=1448 Ack=3700 Win=65535 Len=0 TSval=1 TSecr=1168264570"
"338","8.526912","23.36.32.208","192.168.137.186","TLSv1.1","647","Application Data"
"339","8.543388","192.168.137.186","192.168.137.1","DNS","95","Standard query 0x0f83 A us-gcd.np.community.playstation.net"
"340","8.571654","192.168.137.1","192.168.137.186","DNS","300","Standard query response 0x0f83 A us-gcd.np.community.playstation.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net.globalredir.akadns.net CNAME e13673.b.akamaiedge.net A 23.36.32.208"
